"isocode","year","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Unit.Code","Unit","PowerCode.Code","PowerCode","Reference.Period.Code","Reference.Period","Value","Flag.Codes","Flags","WN","country","currency","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","LN","LW","y","KY","gy","gKY","gLN","gLW","gWN","gavh","ged","gA","gcap","ghc","gydiff","gcapdiff","gAdiff","gLWdiff","gWNdiff","gavhdiff","geddiff","gydiff_alt_bad","gydiff_alt_good"
"NLD",2005,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2005,"PC","Percentage",0,"Units",NA,NA,62.73469,"","",0.614497130267677,"Netherlands","Euro",742636.25,813128.6875,16.367158,8.36416625976562,1433.6118705036,3.20610308647156,526916.8125,686601.1875,750035.5625,791913.125,2458941.75,0.0397234186530113,1.20311594009399,0.966643214225769,789827.8125,528135.8125,725586.875,3996147.75,0.822150349617004,1.00329411029816,1.03901863098145,0.598016381263733,0.0673273429274559,0.0389259681105614,0.80412,0.924262404441833,0.913390815258026,0.865089356899261,"benchmark","benchmark","market","no","regular",0.905584867460331,NA,0.487850517034531,0.20164380967617,0.177521482110023,0.816918194293976,-0.711581110954285,0.027647091075778,0.865509212017059,0.877517580986023,1.08572316169739,0.54101824760437,0.551897525787354,1.05805575847626,1.34845566749573,0.511033513562075,0.831628804091351,48256.8697937663,5.05951764011855,0.0225,-0.0082,0.0084,0.0099,-0.0015,-0.0033,0.0044,0.0165,-0.0035,0.0095,-0.0022,-0.0057,-0.0112,0.0152,-0.0054,0.0064,-0.0016,-0.0239,0.0143
"NLD",2006,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2006,"PC","Percentage",0,"Units",NA,NA,62.96672,"","",0.613622216855073,"Netherlands","Euro",774094.4375,822267.75,16.440097,8.56999778747559,1430.44713061847,3.2189633846283,538283.625,707508.75,773995.625,813367.8125,2796924.75,0.0425064153969288,1.15352559089661,0.93738055229187,817163.6875,541314.875,750328.75,4065972.75,0.840762317180634,1.01281154155731,1.04835712909698,0.583889365196228,0.0716764628887177,0.039125245064497,0.797140833333333,0.958871245384216,0.947425663471222,0.901564240455627,"benchmark","benchmark","market","no","regular",NA,NA,0.482158154249191,0.20805487036705,0.179637879133224,0.867628335952759,-0.766105055809021,0.0286257900297642,0.882516443729401,0.911018550395966,1.16381180286407,0.5682293176651,0.57612818479538,0.990391969680786,1.31723833084106,0.521286327414953,0.84952322959661,49705.5271328387,4.9757139385859,0.0227,-0.0084,0.0088,0.0103,-0.0015,-0.0045,0.0043,0.0177,-0.0036,0.0086,-0.0021,-0.0051,-0.0114,0.0146,-0.0059,0.0072,-0.0016,-0.024,0.0151
"NLD",2007,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2007,"PC","Percentage",0,"Units",NA,NA,63.14268,"","",0.612960385351031,"Netherlands","Euro",825125.6875,879357.25,16.506655,8.83891201019287,1429.1720246238,3.23187518119812,563156.4375,765107.5625,823520.25,863403.5625,3101583,0.0458795875310898,1.14672315120697,0.959214746952057,847993.9375,553699.25,789545.125,4161991.5,0.870196044445038,1.01571094989777,1.06608641147614,0.581252038478851,0.0723960250616074,0.0397668406367302,0.7306375,1.04670107364655,1.02904343605042,0.981508612632751,"benchmark","benchmark","market","no","regular",NA,NA,0.470912039279938,0.233901172876358,0.181339666247368,0.894647240638733,-0.784468948841095,0.00366887333802879,0.965496778488159,0.979803502559662,1.25757670402527,0.618817031383514,0.621573507785797,1.02311539649963,1.3515317440033,0.535475661797794,0.873589345404658,51372.8515862239,4.90804393280229,0.0223,-0.0077,0.0089,0.0105,-0.0015,-0.0036,0.0042,0.0161,-0.0033,0.0096,0.000400000000000001,-0.0053,-0.0091,0.014,-0.006,0.0085,-0.0017,-0.0221,0.0155
"NLD",2008,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2008,"PC","Percentage",0,"Units",NA,NA,63.38973,"","",0.612033571510278,"Netherlands","Euro",857729.4375,915518.8125,16.568104,8.98141098022461,1428.56623667975,3.24483895301819,585066.4375,787593,861015,868097,3364773.75,0.0487823560833931,1.11034440994263,0.957582116127014,866398.1875,562928.6875,794871.5625,4243510.5,0.890372157096863,1.01622474193573,1.05101108551025,0.586807072162628,0.0683441907167435,0.0403773598372936,0.682674711239873,1.12036240100861,1.10106420516968,1.09208166599274,"benchmark","benchmark","market","no","regular",NA,NA,0.476240813732147,0.233299478888512,0.197723507881165,0.922762274742126,-0.861504197120667,0.0314780995249748,1.0467677116394,1.04531490802765,1.29762411117554,0.681607842445374,0.661880373954773,1.07907056808472,1.37853813171387,0.542090451642784,0.885720125294925,52293.1403315672,4.89787555101505,0.02,-0.0056,0.0084,0.01,-0.0015,-0.0034,0.0041,0.0133,-0.0024,0.0092,0.0015,-0.005,-0.0078,0.0136,-0.0063,0.0086,-0.0017,-0.0208,0.0155
"NLD",2009,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2009,"PC","Percentage",0,"Units",NA,NA,63.7587,"","",0.610654578962828,"Netherlands","Euro",815979.375,838896.1875,16.626373,8.89032363891602,1420.04706414753,3.25785446166992,575089.6875,754326.125,816233.125,823746.8125,3471822.5,0.051247488707304,1.05994164943695,0.943128168582916,834628.375,565022.0625,773838.375,4300422.5,0.902260959148407,0.980943441390991,1.02527225017548,0.615216672420502,0.0557481944561005,0.0404487177729607,0.719843359785615,1.08213424682617,1.06345224380493,1.0537520647049,"benchmark","benchmark","market","no","regular",NA,NA,0.475731432437897,0.217586770653725,0.222407504916191,0.807579815387726,-0.741548299789429,0.0182427130639553,1.01218807697296,1.00350999832153,1.23174977302551,0.649388432502747,0.625360131263733,1.01429271697998,1.10321807861328,0.534712149120919,0.875637664142478,50199.0647629522,5.15249975775147,0.0115,0.0018,0.0049,0.0065,-0.0016,-0.0039,0.0041,0.0056,8e-04,0.0051,-0.0013,-0.0033,NA,0.0141,-0.0067,NA,-0.0017,NA,NA
"NLD",2010,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2010,"PC","Percentage",0,"Units",NA,NA,64.05923,"","",0.609535958446227,"Netherlands","Euro",825303.9375,843433.625,16.682917,8.81467723846436,1419.63344344458,3.27092242240906,567073.6875,760482.6875,827378.5,818049,4060826.5,0.0591448359191418,0.960152685642242,0.860624372959137,845835.25,567292.4375,773394.6875,4340136.5,0.91117000579834,0.993211090564728,1.02375268936157,0.601239860057831,0.0584924966096878,0.0403866022825241,0.755044951989835,1.07026922702789,1.02317726612091,1.03484618663788,"benchmark","benchmark","market","no","regular",NA,NA,0.479960948228836,0.236427158117294,0.213241636753082,0.915493667125702,-0.863369405269623,0.0182460304349661,0.979944705963135,0.885104358196259,1.27357017993927,0.658282458782196,0.622983753681183,0.852177083492279,0.924041152000427,0.528365467409827,0.866832317418464,50700.6808221848,5.13118423475494,0.0089,0.0032,0.0025,0.0042,-0.0017,-0.0031,0.004,0.0041,0.0014,0.0034,-0.0017,-0.0027,-0.0108,0.0118,-0.0073,0.0089,-0.0017,-0.0225,0.0163
"NLD",2011,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2011,"PC","Percentage",0,"Units",NA,NA,64.73759,"","",0.607025998134366,"Netherlands","Euro",845114.1875,863572.6875,16.738193,8.87893390655518,1420.18023715415,3.28468346595764,583714.0625,778166.5,850774.6875,823851.375,4188708.25,0.0605357885360718,0.944354891777039,0.855907320976257,858955.75,566685.5,776217.875,4387491.5,0.923807740211487,0.995976388454437,1.01461207866669,0.604313969612122,0.0601244308054447,0.0404974967241287,0.719355253609154,1.10628116130829,1.0626620054245,1.09738957881927,"benchmark","benchmark","market","no","regular",0.735601694003552,NA,0.488812297582626,0.236028537154198,0.219706356525421,0.925174415111542,-0.913033843040466,0.0433122329413891,1.02460694313049,0.931724667549133,1.2879935503006,0.696661829948425,0.655407071113586,0.854528307914734,0.93339192867279,0.530459524905417,0.873866237254634,51317.1135020369,5.10793658462616,0.0084,0.0028,0.0017,0.0037,-0.002,-0.0024,0.004,0.0039,0.0012,0.0033,-0.0013,-0.0023,-0.0096,0.0113,-0.0079,0.0087,-0.0017,-0.0215,0.016
"NLD",2012,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2012,"PC","Percentage",0,"Units",NA,NA,65.86047,"","",0.6029164152254,"Netherlands","Euro",851035.625,884263.4375,16.79184,8.85645008087158,1410.50978838972,3.29850268363953,571932,772999.5625,856398.5,844023.375,4337546.5,0.0617453791201115,0.951947152614594,0.837759852409363,850105.4375,560186.8125,759070.8125,4418095,0.932703197002411,0.985080480575562,0.991560757160187,0.607641816139221,0.059222374111414,0.0407199934124947,0.778293601412852,1.04938089847565,0.979650616645813,0.994014322757721,"ICPPPP-benchmark+interpolated","benchmark","market","no","regular",0.757567931900591,NA,0.471305906772614,0.238225117325783,0.206319883465767,0.97103875875473,-0.919908463954926,0.0330188013613224,0.959842026233673,0.78130429983139,1.25391864776611,0.677176535129547,0.645265758037567,0.761432409286499,0.812895059585571,0.527425825929236,0.874790953787613,50626.1039588276,5.1971141520901,0.0074,0.003,0.0011,0.0036,-0.0025,-0.0018,0.0041,0.0027,0.0013,0.0034,-0.0023,-0.0015,-0.0088,0.0102,-0.0084,0.0078,-0.0016,-0.0203,0.0149
"NLD",2013,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2013,"PC","Percentage",0,"Units",NA,NA,66.80428,"B","Break",0.599505000711013,"Netherlands","Euro",849078.875,925958.9375,16.843502,8.75330352783203,1414.6989579755,3.31237983703613,561991.375,762976.125,849749.3125,883994,4696970,0.0650355294346809,0.965215682983398,0.806214928627014,848998.8125,556777.0625,754503.375,4442651.5,0.941513895988464,0.982862830162048,0.984657287597656,0.603681147098541,0.0592967346310616,0.0409915708005428,0.75315918184727,1.11221718788147,1.03197908401489,0.992001593112946,"ICPPPP-benchmark+interpolated","benchmark","market","no","regular",0.791856616400275,NA,0.438884019851685,0.227359876036644,0.196857124567032,0.95793354511261,-0.849028050899506,0.0279934331774712,1.02818989753723,0.807618141174316,1.29955220222473,0.674297273159027,0.67418509721756,0.738335311412811,0.782356381416321,0.519684298896514,0.866855653047378,50405.1243322202,5.23281238393958,0.0074,0.0023,6e-04,0.0035,-0.0029,-9e-04,0.0041,0.0026,0.001,0.0038,-0.000799999999999999,-0.0018,-0.0068,0.01,-0.0087,0.008,-0.0015,-0.0188,0.0147
"NLD",2014,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2014,"PC","Percentage",0,"Units",NA,NA,67.62894,"","",0.59655570213592,"Netherlands","Euro",826327.75,882520.8125,16.892523,8.73923397064209,1425.5953008596,3.3263156414032,546019.5625,735448.1875,827294.9375,837133.375,4627473.5,0.0625809282064438,0.910882413387299,0.773002088069916,861083.5,559231.9375,755083.4375,4460254,0.946117877960205,0.988785803318024,0.977439761161804,0.602565109729767,0.0610758662223816,0.0411626435816288,0.753730736717402,1.15832102298737,1.07698142528534,1.06432414054871,"ICPPPP-benchmark+interpolated","benchmark","market","no","regular",0.796907242902365,NA,0.450949102640152,0.226282492280006,0.201300069689751,0.978164434432983,-0.89364105463028,0.0369449965655804,1.06926071643829,0.842523694038391,1.35783243179321,0.700979590415955,0.679056525230408,0.749343276023865,0.795686721801758,0.517343322287742,0.867217127311725,50974.2387208826,5.17981589474191,0.007,0.0018,0.0017,0.0048,-0.0031,-0.0016,0.0041,0.002,8e-04,0.0042,-9e-04,-0.0015,-0.0054,0.0097,-0.0087,0.0063,-0.0013,-0.0169,0.0132
"NLD",2015,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2015,"PC","Percentage",0,"Units",NA,NA,68.41745,"","",0.593762700955275,"Netherlands","Euro",871740,875174.25,16.938499,8.80725860595703,1425.81357856494,3.34031009674072,554252.8125,804111,869320.625,874621,4641059.5,0.0629516616463661,0.918445706367493,0.814368486404419,877953.5625,566133.6875,806811.0625,4530820,0.974627792835236,0.988997340202332,1.0245509147644,0.591772437095642,0.0645127967000008,0.0419709645211697,0.901658961641278,0.966829240322113,0.880302250385284,0.874967455863953,"ICPPPP-benchmark+interpolated","benchmark","market","no","regular",0.785246661682001,NA,0.437796711921692,0.285675972700119,0.195909544825554,0.836969912052155,-0.763344705104828,0.00699258223176003,0.900261521339417,0.688362240791321,1.11558735370636,0.634804666042328,0.618066132068634,0.626992046833038,0.672916412353516,0.519955080196718,0.875695087212768,51831.8395567399,5.16066019152351,0.0072,0.002,0.0017,0.0052,-0.0034,-5e-04,0.0041,0.001,9e-04,0.0054,-0.003,-4e-04,-0.0043,0.0075,-0.0086,0.0041,-0.0013,-0.0146,0.0099
"NLD",2016,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2016,"PC","Percentage",0,"Units",NA,NA,69.21082,"","",0.590978756559421,"Netherlands","Euro",875551.1875,873497.375,16.981295,8.91725921630859,1437.30940400313,3.35436320304871,558872,782096.125,871044.1875,880628.8125,4667429.5,0.0625789538025856,0.910820066928864,0.781650304794312,897195.8125,572935.875,800940.125,4575104,0.987355351448059,0.990747213363647,0.997042715549469,0.597661912441254,0.064498208463192,0.0429087020456791,0.904035127950359,0.971584022045135,0.899527490139008,0.889737129211426,"ICPPPP-benchmark+interpolated","benchmark","market","no","regular",0.790091066093359,NA,0.436880260705948,0.253482609987259,0.197748050093651,0.837387979030609,-0.750881850719452,0.0253829564899206,0.908662915229797,0.7191241979599,1.11059415340424,0.63487696647644,0.617095053195953,0.628611028194427,0.661547482013702,0.525122448924454,0.88856400182915,52834.3575975802,5.09933721965516,0.0061,0.0025,7e-04,0.0045,-0.0038,5e-04,0.0041,-3e-04,0.0011,0.0053,-0.0028,-4e-04,-0.002,0.0062,-0.0083,0.003,-0.0012,-0.0119,0.0076
"NLD",2017,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2017,"PC","Percentage",0,"Units",NA,NA,70.03233,"","",0.58812344687625,"Netherlands","Euro",917757.9375,923312.3125,17.021347,9.09823131561279,1436.76564376979,3.36847543716431,582683.5,819050.125,917757.9375,923312.3125,4626151.5,0.060925018042326,0.936808705329895,0.799580514431,923312.25,582683.5,819050.1875,4626151.5,1,1,1,0.595292627811432,0.0674486830830574,0.0431267730891705,0.88520550826938,0.982468485832214,0.908594250679016,0.903128445148468,"benchmark","benchmark","market","no","regular",0.78446542011083,NA,0.435236990451813,0.255998551845551,0.195842549204826,0.87884122133255,-0.794317543506622,0.0283982194960117,0.919974327087402,0.726481914520264,1.12135434150696,0.65057772397995,0.629807770252228,0.662739515304565,0.701833248138428,0.534518878888539,0.90885490406406,54244.3703192233,5.01038678951785,0.0055,0.0021,-2e-04,0.004,-0.0041,5e-04,0.0041,2e-04,9e-04,0.0045,-0.0047,5e-04,-0.0035,0.004,-0.008,0.0034,-0.0011,-0.0121,0.0068
"NLD",2018,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2018,"PC","Percentage",0,"Units",NA,NA,70.8344,"","",0.585362198714076,"Netherlands","Euro",939273.875,937311.4375,17.05956,9.30217838287354,1436.40336313325,3.38264727592468,592949.1875,841525.25,940711.25,941196.875,4672139,0.0602525249123573,0.930490374565125,0.799699366092682,945111,594380.25,839059.1875,4683135.5,1.01331126689911,1.00243639945984,1.00323975086212,0.595893859863281,0.0676330327987671,0.0432488434016705,0.846772667108096,1.05592155456543,0.971651494503021,0.971150100231171,"extrapolated","benchmark","market","no","regular",NA,NA,0.433195680379868,0.26410636305809,0.19679918885231,0.929592847824097,-0.855987012386322,0.0322929359972477,0.989317238330841,0.770635068416595,1.20253133773804,0.671931564807892,0.646725594997406,0.722394943237305,0.733149647712708,0.54527657119372,0.931519958739364,55400.6668401764,4.95511691219338,0.0058,0.0012,6e-04,0.0051,-0.0044,5e-04,0.0042,0,5e-04,0.0054,-0.0068,0.0014,-0.0054,0.0034,-0.0078,0.0026,-0.001,-0.0128,0.0064
"NLD",2019,"Netherlands","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",2019,"PC","Percentage",0,"Units",NA,NA,71.58228,"","",0.582810765773715,"Netherlands","Euro",957865.625,950532.75,17.09713,9.45690822601318,1439.73151629073,3.39687848091125,601592.0625,858598.9375,958569.8125,955699,4745303,0.0595288090407848,0.920075237751007,0.794752836227417,960964.375,603386.9375,855812.6875,4748428.5,1.02982091903687,0.99882698059082,1.00276637077332,0.595893859863281,0.0673522502183914,0.0434356965124607,0.893276257067393,1.02961754798889,0.946254432201385,0.949096858501434,"extrapolated","extrapolated","market","no","regular",NA,NA,0.432042717933655,0.268920302391052,0.197435855865479,0.928639888763428,-0.863058626651764,0.0360198765993118,0.961787164211273,0.75112122297287,1.17804849147797,0.649897277355194,0.624203264713287,0.709758043289185,0.713026344776154,0.553128403773802,0.949070326522695,56206.180510998,4.94131585262981,0.0114,-0.0042,0.0034,0.0081,-0.0047,0.0014,0.0042,0.0042,-0.0018,0.009,-0.0098,0.0025,-0.0083,0.0024,-0.0075,0.0022,-0.001,-0.0143,0.0061
"USA",1950,"United States","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1950,"PC","Percentage",0,"Units",NA,NA,72.64003,"","",0.579239936415674,"United States of America","US Dollar",2448505,2472703.75,155.58397296844,62.8143653869629,1990.14487529606,2.58321285247803,1910374.625,2485442.75,2491077.25,2487508,10577080,NA,NA,NA,2466594.75,2126095.5,2527048.25,10576813,NA,NA,NA,0.628362894058228,0.082167737185955,0.0323368050158024,1,0.120805993676186,0.120219230651855,0.120391733944416,"extrapolated","extrapolated","market","no","regular",NA,NA,0.665428340435028,0.231182456016541,0.102559000253677,0.0433421060442924,-0.0395588912069798,-0.00295306020416319,0.11593983322382,0.118270002305508,0.152378886938095,0.0844181478023529,0.0766208097338676,0.0847534611821175,NA,0.403732879348085,0.697004564026398,15853.7843129918,4.28802218118724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA",1951,"United States","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1951,"PC","Percentage",0,"Units",NA,NA,73.98705,"","",0.574755420015455,"United States of America","US Dollar",2621217.25,2657673.25,158.247703858109,65.092643737793,2031.63513382597,2.59599995613098,2013417.875,2664891.25,2684319,2688159.75,10911350,NA,NA,NA,2665368,2266021.5,2710014,10912330,NA,NA,NA,0.633731782436371,0.0827117934823036,0.0322506353259087,1,0.12994721531868,0.129068747162819,0.128884330391884,"extrapolated","extrapolated","market","no","regular",NA,NA,0.621618628501892,0.242349192500114,0.127376213669777,0.0530669875442982,-0.0428119413554668,-0.00159908342175186,0.124586798250675,0.126353770494461,0.156106993556023,0.0879843235015869,0.0824575051665306,0.0930643826723099,NA,0.411333890797919,0.71566770224952,16843.0121576353,4.09411758526402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA",1952,"United States","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1952,"PC","Percentage",0,"Units",NA,NA,75.58775,"","",0.569515811894623,"United States of America","US Dollar",2719590.5,2748764.75,160.980891655843,65.8843536376953,2027.81261226693,2.6088502407074,2132521.5,2790077.75,2798231.25,2795586,11271676,NA,NA,NA,2773902.75,2407937.25,2835878.5,11273329,NA,NA,NA,0.644851565361023,0.078745573759079,0.0322582498192787,1,0.13309483230114,0.131087258458138,0.131211295723915,"extrapolated","extrapolated","market","no","regular",NA,NA,0.616507649421692,0.235212340950966,0.146309688687325,0.0469593890011311,-0.041997566819191,-0.00299151986837387,0.127165198326111,0.124576456844807,0.158080622553825,0.0922523215413094,0.0847016349434853,0.0954835265874863,NA,0.409268161953953,0.718624757041303,17231.2547251276,4.06406785529882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA",1953,"United States","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1953,"PC","Percentage",0,"Units",NA,NA,77.5059,"","",0.56336155586941,"United States of America","US Dollar",2853288,2875287.25,163.669146836508,66.8207168579102,2021.45028405232,2.62176442146301,2245847.25,2941642,2936939,2928555.75,11680725,NA,NA,NA,2904121.75,2527967,2988847.5,11682797,NA,NA,NA,0.644496023654938,0.0807872042059898,0.0323263220489025,1,0.134632870554924,0.132368892431259,0.132747799158096,"extrapolated","extrapolated","market","no","regular",NA,NA,0.617268860340118,0.237589731812477,0.149609968066216,0.0400312431156635,-0.0407623387873173,-0.00373741146177053,0.128698393702507,0.125061348080635,0.159117624163628,0.0957916229963303,0.0871173664927483,0.0959205254912376,NA,0.408267032299366,0.72469807008628,17743.8558588014,4.0228330647639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA",1954,"United States","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1954,"PC","Percentage",0,"Units",NA,NA,79.59128,"","",0.556819907959897,"United States of America","US Dollar",2838911.75,2866374.25,166.572975679979,65.5983276367188,1998.12734469943,2.63474249839783,2251173.25,2911871.25,2913821,2910510,12071339,1,1,1,2887745.25,2526403.25,2960612.25,12073595,0.117677137255669,0.650096774101257,0.641283750534058,0.637051999568939,0.079879641532898,0.0323398746550083,1,0.136097282171249,0.133898392319679,0.134050711989403,"extrapolated","extrapolated","market","no","regular",NA,NA,0.633952975273132,0.227004185318947,0.139510586857796,0.0414981953799725,-0.0385664254426956,-0.00339946383610368,0.129822269082069,0.126406252384186,0.164611682295799,0.0960168465971947,0.0891742706298828,0.0956664457917213,1,0.393811345261351,0.707250835740079,17336.2169836478,4.18097649022191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA",1955,"United States","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1955,"PC","Percentage",0,"Units",NA,NA,81.51719,"","",0.550912010041583,"United States of America","US Dollar",3055284,3083133.25,169.541178838466,67.4969482421875,2005.58414293591,2.64778447151184,2373843.5,3120843.25,3123886.75,3119068.5,12509872,1,1,1,3093408,2658683,3173634.25,12512252,0.122056938707829,0.671130537986755,0.662485361099243,0.626844048500061,0.0873727723956108,0.0322658345103264,1,0.137598693370819,0.136103272438049,0.136313542723656,"extrapolated","extrapolated","market","no","regular",NA,NA,0.63159453868866,0.239494472742081,0.129480019211769,0.0427287817001343,-0.0400103367865086,-0.00328748137690127,0.131122812628746,0.131351068615913,0.169187620282173,0.0974802151322365,0.0895836427807808,0.0975542515516281,1,0.398115364683742,0.722647822932181,18245.7620101091,4.04481141834507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA",1956,"United States","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1956,"PC","Percentage",0,"Units",NA,NA,83.48696,"","",0.544997857068426,"United States of America","US Dollar",3124076.5,3153983.5,172.577841095339,69.1296768188477,1990.45868740877,2.66231727600098,2407956.75,3172661,3187536.25,3184018.75,12944299,1,1,1,3159364.75,2715396.5,3229886.5,12946796,0.126460433006287,0.667313635349274,0.656397700309753,0.640427887439728,0.0772725120186806,0.032241452485323,1,0.142028123140335,0.14086540043354,0.141021013259888,"extrapolated","extrapolated","market","no","regular",NA,NA,0.630145251750946,0.240169495344162,0.126118049025536,0.0482184961438179,-0.0418586209416389,-0.00279268668964505,0.135163217782974,0.137204095721245,0.176328420639038,0.101830750703812,0.092171922326088,0.103617899119854,1,0.400570990922626,0.734995533885803,18306.8969338574,4.09791113862367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA",1957,"United States","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1957,"PC","Percentage",0,"Units",NA,NA,85.65851,"","",0.538623303612638,"United States of America","US Dollar",3192651.75,3222628.5,175.725868266759,69.4684906005859,1962.60481996269,2.67692995071411,2467984,3230912.25,3258472,3252465.25,13368356,1,1,1,3225886,2789621,3290334.75,13370985,0.130886003375053,0.674575686454773,0.662020325660706,0.638684749603271,0.0761690214276314,0.0322724618017673,1,0.147053554654121,0.14539135992527,0.145659878849983,"extrapolated","extrapolated","market","no","regular",NA,NA,0.629684627056122,0.234569221735001,0.129119515419006,0.0507326424121857,-0.0426828525960445,-0.00142317079007626,0.139777421951294,0.140014365315437,0.182537436485291,0.106757827103138,0.0931717604398727,0.106630079448223,1,0.395323075001855,0.733950930734627,18357.490742928,4.14490313668865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USA",1958,"United States","TT","All persons","D1TTR5T2","Age(-20 & +65) Dependency Ratio (20-64)","VAR1","Baseline",1958,"PC","Percentage",0,"Units",NA,NA,87.6391,"","",0.532937964422127,"United States of America","US Dollar",3171004.5,3190511.75,178.686930849737,68.2173690795898,1928.46129588436,2.69162273406982,2492920,3236845,3240502.5,3228752,13752066,1,1,1,3202169,2818755.25,3294611.25,13754813,0.134578078985214,0.675796329975128,0.668998837471008,0.635847270488739,0.0758275836706161,0.0322434827685356,1,0.151137441396713,0.14838333427906,0.148923337459564,"extrapolated","extrapolated","market","no","regular",NA,NA,0.638400435447693,0.230406373739243,0.133699759840965,0.0429095663130283,-0.0421344824135303,-0.00328160799108446,0.143386721611023,0.1391541659832,0.188146263360977,0.109135754406452,0.0955553501844406,0.106122463941574,1,0.381770332923542,0.716350416764737,17920.5551562851,4.29546754090743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
